.dqy,dqyfile,Microsoft Excel ODBC Query File,,,,,,0x00000010,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\EXCEL.EXE,-271",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft Excel,Microsoft Corporation
.xlthtml,Excelhtmltemplate,Microsoft Excel HTML Template,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,14",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.dsn,MSDASQL,Microsoft OLE DB Provider for ODBC Drivers,,,,,,0x00000000,0x00000000,"%CommonProgramFiles%\System\Ole DB\msdasql.dll,0",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.17415 (winblue_r4.141028-1500),OLE DB Provider for ODBC Drivers,Microsoft Corporation
.dsp,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.dsw,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xlt,Excel.Template.8,Microsoft Excel Template,application/vnd.ms-excel,,,,,0x00000000,0x00000008,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,29",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.xlsmhtml,excelmhtmlfile,,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\EXCEL.EXE,-277",2/14/2014 11:39:18 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft Excel,Microsoft Corporation
.dwfx,Windows.XPSReachViewer,XPS Document,model/vnd.dwfx+xps,,,,,0x00200000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),XPS Viewer,Microsoft Corporation
.easmx,Windows.XPSReachViewer,XPS Document,model/vnd.easmx+xps,,,,,0x00200000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),XPS Viewer,Microsoft Corporation
.xlshtml,Excelhtmlfile,Microsoft Excel HTML Document,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,26",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.edrwx,Windows.XPSReachViewer,XPS Document,model/vnd.edrwx+xps,,,,,0x00200000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),XPS Viewer,Microsoft Corporation
.elm,ELMFile,Microsoft Office Themes File,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\\{90850409-6000-11D3-8CFE-0150048383C9}\misc.exe,6",11/11/2014 9:41:46 AM,Standard,,,,,
.xls,Excel.Sheet.8,Microsoft Excel 97-2003 Worksheet,application/vnd.ms-excel,,,,,0x00000000,0x00000008,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,28",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.eml,Outlook.File.eml.15,E-mail Message,,,,,,0x00000000,0x00000000,,2/14/2014 11:39:19 AM,Standard,,,,,
.eprtx,Windows.XPSReachViewer,XPS Document,model/vnd.eprtx+xps,,,,,0x00200000,0x00000000,"%SystemRoot%\System32\xpsrchvw.exe,-109",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),XPS Viewer,Microsoft Corporation
.eps,,,application/postscript,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xlm,Excel.Macrosheet,Microsoft Excel 4.0 Macro,application/vnd.ms-excel,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,2",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.etp,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.evt,evtfile,,,,,,,0x00200000,0x00000000,"%SystemRoot%\system32\miguiresource.dll,0",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),MIG wini32 resources,Microsoft Corporation
.evtx,evtxfile,,,,,,,0x00200000,0x00000000,"%SystemRoot%\system32\miguiresource.dll,0",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),MIG wini32 resources,Microsoft Corporation
.exc,txtfile,Text Document,,,,,,0x00210000,0x00000000,"%SystemRoot%\system32\imageres.dll,-102",2/14/2014 11:39:21 AM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Image Resource,Microsoft Corporation
.exe,exefile,Application,application/x-msdownload,,,,,0x00000738,0x00000000,%1,2/13/2014 7:06:26 PM,Standard,,,,,
.exp,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.ext,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.ex_,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.eyb,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.faq,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.fcdt,FormsCentral.fcdt,FormsCentral Design Template,application/vnd.adobe.formscentral.fcdt,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{AC76BA86-1033-FFFF-7760-000000000006}\_FCDTFileType.ico,0",2/18/2014 12:09:22 PM,Standard,,,,,
.fdf,Acrobat.FDFDoc,Adobe Acrobat Forms Document,application/vnd.fdf,,,,,0x00010000,0x00000000,"C:\WINDOWS\Installer\{AC76BA86-1033-FFFF-7760-000000000006}\_FormsDocument.ico,0",5/15/2014 5:53:51 PM,Standard,Acrobat.FDFDoc,,,,
.fdm,Outlook.File.fdm.15,Outlook Form Definition,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\COMMON~1\MICROS~1\OFFICE15\MSOICONS.EXE,6",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.ffa,FFAFile,Find Fast Index,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\\{90850409-6000-11D3-8CFE-0150048383C9}\misc.exe,6",2/18/2014 11:57:48 AM,Standard,,,,,
.ffl,FFLFile,Find Fast Index,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\\{90850409-6000-11D3-8CFE-0150048383C9}\misc.exe,6",2/18/2014 11:57:48 AM,Standard,,,,,
.fft,FFTFile,Find Fast Index,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\\{90850409-6000-11D3-8CFE-0150048383C9}\misc.exe,6",2/18/2014 11:57:48 AM,Standard,,,,,
.ffx,FFXFile,Find Fast Index,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\\{90850409-6000-11D3-8CFE-0150048383C9}\misc.exe,6",2/18/2014 11:57:48 AM,Standard,,,,,
.fif,,,application/fractals,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.fky,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.fnd,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.fnt,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.fon,fonfile,Font file,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\fontext.dll,-419",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Font Folder,Microsoft Corporation
.gcsx,GCSXFile,Microsoft Office SmartArt Graphic Color Variation,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\OART.DLL,-3000",11/11/2014 9:41:46 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft OfficeArt,Microsoft Corporation
.gdoc,GoogleDrive.gdoc,Google document,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-1",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gdraw,GoogleDrive.gdraw,Google drawing,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-2",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gform,GoogleDrive.gform,Google form,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-3",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.ghi,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xll,Excel.XLL,Microsoft Excel XLL Add-In,application/vnd.ms-excel,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,8",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.xlk,Excel.Backup,Microsoft Excel Backup File,application/vnd.ms-excel,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,5",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.gitconfig,gitconfig_auto_file,,,,,,,0x00000000,0x00000000,,11/24/2014 3:35:04 PM,Standard,,,,,
.xld,Excel.Dialog,Microsoft Excel 5.0 DialogSheet,application/vnd.ms-excel,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,12",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.gitignore_global,gitignore_global_auto_file,,,,,,,0x00000000,0x00000000,,11/24/2014 3:38:34 PM,Standard,,,,,
.xlc,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.glink,GoogleDrive.glink,Google Drive link,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-4",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.glox,GLOXFile,Microsoft Office SmartArt Graphic Layout,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\OART.DLL,-3000",11/11/2014 9:41:46 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft OfficeArt,Microsoft Corporation
.gmap,GoogleDrive.gmap,Google My Maps,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-14",2/3/2015 1:53:54 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gmmp,gmmpfile,WCS Gamut Mapping Profile,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\colorui.dll,-18",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Microsoft Color Control Panel,Microsoft Corporation
.gnote,GoogleDrive.gnote,Google Keep note,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-13",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gqsx,GQSXFile,Microsoft Office SmartArt Graphic Quick Style,,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\OART.DLL,-3000",11/11/2014 9:41:46 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft OfficeArt,Microsoft Corporation
.gra,MSGraph.Chart.8,Microsoft Graph Chart,,,,,,0x00010000,0x00000000,,2/14/2014 11:39:18 AM,Standard,,,,,
.group,group_wab_auto_file,Contact Group File,text/x-ms-group,,,,,0x00000000,0x00000000,"%ProgramFiles%\Windows Mail\wab.exe,2",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.17415 (winblue_r4.141028-1500),Windows Contacts,Microsoft Corporation
.grp,MSProgramGroup,Microsoft Program Group,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.gscript,GoogleDrive.gscript,Google script,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-5",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gsheet,GoogleDrive.gsheet,Google spreadsheet,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-6",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gslides,GoogleDrive.gslides,Google presentation,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-7",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.gtable,GoogleDrive.gtable,Google table,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Drive\googledrivesync.exe,-8",2/21/2014 12:03:15 AM,Standard,,Google Drive,1.19.8406.6504,Google Drive,Google
.xlb,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xlam,Excel.AddInMacroEnabled,Microsoft Excel Add-In,application/vnd.ms-excel.addin.macroEnabled.12,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,6",11/11/2014 9:41:58 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.hdd,progId_VirtualBox.Shell.hdd,Virtual Hard Disk,application/x-virtualbox-hdd,,,,,0x00000000,0x00000000,"""C:\Program Files\Oracle\VirtualBox\VBoxRes.dll"",-306",10/21/2014 1:35:48 PM,Standard,,Oracle VM VirtualBox,4.3.18.96516,VirtualBox Resources,Oracle Corporation
.hdp,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.hhc,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.hlp,hlpfile,Help File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\shell32.dll,23",2/13/2014 7:06:27 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.17031 (winblue_gdr.140221-1952),Windows Shell Common Dll,Microsoft Corporation
.hol,Outlook.File.hol.15,Outlook Holidays,,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\outicon.exe,6",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.xla,Excel.Addin,Microsoft Excel Add-In,application/vnd.ms-excel,,,,,0x00000000,0x00000008,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\xlicons.exe,6",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.hqx,,,application/mac-binhex40,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xix,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.htc,,,text/x-component,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.xhtml,ChromeHTML,Chrome HTML Document,application/xhtml+xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,0",7/10/2014 1:02:47 PM,Standard,,Google Chrome,40.0.2214.115,Google Chrome,Google Inc.
.xht,ChromeHTML,Chrome HTML Document,application/xhtml+xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,0",7/10/2014 1:02:47 PM,Standard,,Google Chrome,40.0.2214.115,Google Chrome,Google Inc.
.htt,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.htw,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.htx,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.hxa,MSHelp.hxa.2.5,Microsoft Help Attribute Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-206",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.hxc,MSHelp.hxc.2.5,Microsoft Help Collection Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-207",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.xfdf,Acrobat.XFDFDoc,Adobe Acrobat Forms Document,application/vnd.adobe.xfdf,,,,,0x00010000,0x00000000,"C:\WINDOWS\Installer\{AC76BA86-1033-FFFF-7760-000000000006}\_XMLFormsDocument.ico,0",5/15/2014 5:53:51 PM,Standard,Acrobat.XFDFDoc,,,,
.hxe,MSHelp.hxe.2.5,Microsoft Help Samples Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-208",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.hxf,MSHelp.hxf.2.5,Microsoft Help Include File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-219",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.xevgenxml,XEV.GenericApp,,,,,*,,0x00000001,0x00000000,,11/11/2014 9:41:47 AM,Standard,,,,,
.xdp,Acrobat.XDPDoc,Adobe Acrobat XML Data Package File,application/vnd.adobe.xdp+xml,,,,,0x00010000,0x00000000,"C:\WINDOWS\Installer\{AC76BA86-1033-FFFF-7760-000000000006}\_XDPFileType.ico,0",5/15/2014 5:53:51 PM,Standard,Acrobat.XDPDoc,,,,
.hxk,MSHelp.hxk.2.5,Microsoft Help Index File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-209",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.xbap,Windows.Xbap,XAML Browser Application,application/x-ms-xbap,,,,,0x00010000,0x00001000,"C:\Windows\System32\PresentationHost.exe,3",2/13/2014 7:06:26 PM,Standard,,Microsoft® .NET Framework,4.0.41210.0 built by: Main,Windows Presentation Foundation Host,Microsoft Corporation
.xaml,Windows.XamlDocument,Windows Markup File,application/xaml+xml,,,,,0x00010000,0x00001000,"C:\Windows\System32\PresentationHost.exe,2",2/13/2014 7:06:26 PM,Standard,,Microsoft® .NET Framework,4.0.41210.0 built by: Main,Windows Presentation Foundation Host,Microsoft Corporation
.x3f,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:09:08 PM,Standard,,,,,
.hxt,MSHelp.hxt.2.5,Microsoft Help Table of Contents File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-211",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.hxv,MSHelp.hxv.2.5,Microsoft Help Virtual Topic Definition File,application/xml,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Common Files\Microsoft Shared\Help\hxds.dll,-212",11/11/2014 9:41:46 AM,Standard,,Microsoft ® Help 2.7,5.70.51021.0,Microsoft® Help Data Services Module,Microsoft Corporation
.wtx,txtfile,Text Document,,,,,,0x00210000,0x00000000,"%SystemRoot%\system32\imageres.dll,-102",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Image Resource,Microsoft Corporation
.WTV,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.i,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.ibq,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.icc,icmfile,ICC Profile,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\colorui.dll,-15",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Microsoft Color Control Panel,Microsoft Corporation
.icl,IconLibraryFile,Icon Library,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.icm,icmfile,ICC Profile,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\colorui.dll,-15",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Microsoft Color Control Panel,Microsoft Corporation
.wtf,,,,,,,,0x00000000,0x00000000,,2/14/2014 11:39:21 AM,Standard,,,,,
.ics,Outlook.File.ics.15,iCalendar File,text/calendar,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\outicon.exe,2",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.idl,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.idq,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.igp,Intel.GraphicsControlPanel.igp.1,Intel Graphics Profiles,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\GfxUIEx.exe, 2",7/8/2014 6:57:44 PM,Standard,,Intel(R) Common User Interface,6.15.10.3574,GFXUIEX Module,Intel Corporation
.ilk,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.imc,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.imesx,imesxfile,IME Search provider definition,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.img,Windows.IsoFile,Disc Image File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\imageres.dll,-5205",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Image Resource,Microsoft Corporation
.WSH,WSHFile,Windows Script Host Settings File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\WScript.exe,1",2/13/2014 7:06:26 PM,Standard,,Microsoft ® Windows Script Host,5.8.9600.16384,Microsoft ® Windows Based Script Host,Microsoft Corporation
.inf,inffile,Setup Information,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\imageres.dll,-69",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Image Resource,Microsoft Corporation
.infopathxml,InfoPath.Document.4,Microsoft InfoPath Form,application/ms-infopath.xml,,,,,0x00000000,0x00000000,"C:\WINDOWS\Installer\{90150000-0011-0000-0000-0000000FF1CE}\inficon.exe,1",2/14/2014 11:39:15 AM,Standard,,Microsoft Office 2013,15.0.4553.1000,Microsoft Office 2013 component,Microsoft Corporation
.WSF,WSFFile,Windows Script File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\WScript.exe,2",2/13/2014 7:06:26 PM,Standard,,Microsoft ® Windows Script Host,5.8.9600.16384,Microsoft ® Windows Based Script Host,Microsoft Corporation
.inl,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.inputrc,inputrc_auto_file,,,,,,,0x00000000,0x00000000,,11/24/2014 3:54:46 PM,Standard,,,,,
.inv,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.inx,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.in_,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.iqy,iqyfile,Microsoft Excel Web Query File,text/x-ms-iqy,,,,,0x00000000,0x00000000,"C:\PROGRA~2\MICROS~2\Office15\EXCEL.EXE,-270",2/14/2014 11:39:19 AM,Standard,,Microsoft Office 2013,15.0.4693.1000,Microsoft Excel,Microsoft Corporation
.iso,Windows.IsoFile,Disc Image File,,,,,,0x00000000,0x00000000,"%SystemRoot%\System32\imageres.dll,-5205",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Image Resource,Microsoft Corporation
.wsc,scriptletfile,Windows Script Component,text/scriptlet,,,,,0x00000000,0x00000000,"C:\Windows\System32\scrobj.dll,0",2/13/2014 7:06:26 PM,Standard,,Microsoft ® Windows ® Script Component Runtime,5.8.9600.16384,Windows ® Script Component Runtime,Microsoft Corporation
.jar,jarfile,Executable Jar File,,,,,,0x00000000,0x00000000,,7/9/2014 11:26:58 AM,Standard,,,,,
.jav,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.wri,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.jbf,,,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.wpt,,,,,,,,0x00000000,0x00000000,,2/14/2014 11:39:21 AM,Standard,,,,,
.jfr,jfrfile,Java Flight Recorder File,,,,,,0x00000000,0x00000000,,7/9/2014 11:26:35 AM,Standard,,,,,
.jnlp,JNLPFile,JNLP File,application/x-java-jnlp-file,,,,,0x00010000,0x00000000,,8/20/2014 3:41:34 PM,Standard,,,,,
.jnt,jntfile,Journal Document,,,,,,0x00000000,0x00000000,"""%ProgramFiles%\Windows Journal\Journal.exe"",1",2/13/2014 7:06:26 PM,Standard,,Microsoft® Windows® Operating System,6.3.9600.16384 (winblue_rtm.130821-1623),Windows Journal,Microsoft Corporation
.Job,JobObject,Task Scheduler Task Object,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.joboptions,AcroDistJobOptions,Adobe PDF Settings,,,,,,0x00000000,0x00000000,"C:\Program Files (x86)\Adobe\Acrobat 11.0\Acrobat\acrodist.exe,1",2/18/2014 12:09:22 PM,Standard,,Acrobat  Distiller for Windows,11.0.0.379,Acrobat  Distiller,Adobe Systems Incorporated.
.jod,Microsoft.Jet.OLEDB.4.0,Microsoft.Jet.OLEDB.4.0,,,,,,0x00000000,0x00000000,,2/13/2014 7:06:26 PM,Standard,,,,,
.wps,,,,,,,,0x00000000,0x00000000,,2/14/2014 11:39:21 AM,Standard,,,,,
